"fixed acidity","volatile acidity","citric acid","residual sugar","chlorides","free sulfur dioxide","total sulfur dioxide","density","pH","sulphates","alcohol","quality"
"8.30","0.40","0.41","8.20","0.05","15.00","122.00","0.9979","3.39","0.49","9.30","5"
"5.90","0.34","0.31","2.00","0.03","38.00","142.00","0.98892","3.40","0.41","12.90","7"
"9.60","0.655","0.21","2.00","0.039","21.00","120.00","0.99188","3.00","1.00","12.60","6"
"5.90","0.30","0.30","2.00","0.03","38.00","142.00","0.98892","3.41","0.41","12.90","7"
"7.00","0.15","0.30","13.30","0.049","46.00","120.00","0.99704","3.20","0.36","9.50","7"
"7.90","0.37","0.31","2.85","0.037","5.00","24.00","0.9911","3.19","0.36","11.90","6"
"7.20","0.35","0.25","5.60","0.032","23.00","120.00","0.99334","2.93","0.66","10.30","7"
"7.20","0.32","0.24","5.60","0.033","23.00","120.00","0.99334","2.92","0.66","10.30","7"
"7.60","0.10","0.33","1.00","0.031","33.00","93.00","0.99094","3.06","0.68","11.20","6"
"6.20","0.25","0.31","3.20","0.03","32.00","150.00","0.99014","3.18","0.31","12.00","6"
"7.20","0.19","0.27","11.20","0.061","46.00","149.00","0.99772","2.99","0.59","9.30","6"
"7.60","0.32","0.25","9.50","0.03","15.00","136.00","0.99367","3.10","0.44","12.10","6"
"7.10","0.31","0.17","1.00","0.042","21.00","144.00","0.99304","3.13","0.40","9.60","5"
"6.60","0.21","0.29","1.80","0.026","35.00","128.00","0.99183","3.37","0.48","11.20","6"
"7.00","0.16","0.36","2.60","0.029","28.00","98.00","0.99126","3.11","0.37","11.20","7"
"6.60","0.24","0.38","8.00","0.042","56.00","187.00","0.99577","3.21","0.46","9.20","5"
"7.20","0.19","0.27","11.20","0.061","46.00","149.00","0.99772","2.99","0.59","9.30","6"
"6.90","0.30","0.25","3.30","0.041","26.00","124.00","0.99428","3.18","0.50","9.30","6"
"6.90","0.31","0.32","1.20","0.024","20.00","166.00","0.99208","3.05","0.54","9.80","6"
"6.70","0.23","0.25","1.60","0.036","28.00","143.00","0.99256","3.30","0.54","10.30","6"
"6.20","0.28","0.27","10.30","0.03","26.00","108.00","0.99388","3.20","0.36","10.70","6"
"5.70","0.23","0.28","9.65","0.025","26.00","121.00","0.9925","3.28","0.38","11.30","6"
"6.50","0.22","0.50","16.40","0.048","36.00","182.00","0.99904","3.02","0.49","8.80","6"
"6.90","0.31","0.32","1.20","0.024","20.00","166.00","0.99208","3.05","0.54","9.80","6"
"6.50","0.46","0.31","5.00","0.027","15.00","72.00","0.99165","3.26","0.60","11.50","7"
"6.50","0.23","0.36","16.30","0.038","43.00","133.00","0.99924","3.26","0.41","8.80","5"
"6.60","0.26","0.38","6.50","0.17","68.00","201.00","0.9956","3.19","0.38","9.40","6"
"6.70","0.26","0.39","6.40","0.171","64.00","200.00","0.99562","3.19","0.38","9.40","6"
"7.50","0.28","0.39","10.20","0.045","59.00","209.00","0.9972","3.16","0.63","9.60","6"
"6.50","0.23","0.36","16.30","0.038","43.00","133.00","0.99924","3.26","0.41","8.80","5"
"6.80","0.23","0.42","7.40","0.044","56.00","189.00","0.9958","3.22","0.48","9.30","6"
"7.80","0.25","0.34","13.70","0.044","66.00","184.00","0.99976","3.22","0.75","8.90","5"
"7.80","0.25","0.34","13.70","0.044","66.00","184.00","0.99976","3.22","0.75","8.90","5"
"5.60","0.20","0.22","1.30","0.049","25.00","155.00","0.99296","3.74","0.43","10.00","5"
"6.40","0.21","0.44","7.40","0.045","47.00","182.00","0.9957","3.24","0.46","9.10","5"
"6.80","0.23","0.42","7.40","0.044","56.00","189.00","0.9958","3.22","0.48","9.30","6"
"6.80","0.24","0.37","7.45","0.043","59.00","188.00","0.99579","3.20","0.50","9.40","6"
"7.80","0.25","0.34","13.70","0.044","66.00","184.00","0.99976","3.22","0.75","8.90","5"
"5.20","0.28","0.29","1.10","0.028","18.00","69.00","0.99168","3.24","0.54","10.00","6"
"7.50","0.18","0.31","6.50","0.029","53.00","160.00","0.99276","3.03","0.38","10.90","6"
"8.20","0.37","0.64","13.90","0.043","22.00","171.00","0.99873","2.99","0.80","9.30","5"
"7.50","0.18","0.31","6.50","0.029","53.00","160.00","0.99276","3.03","0.38","10.90","6"
"6.90","0.23","0.32","16.40","0.045","62.00","153.00","0.9972","3.22","0.42","10.50","5"
"5.30","0.20","0.31","3.60","0.036","22.00","91.00","0.99278","3.41","0.50","9.80","6"
"6.50","0.17","0.31","1.50","0.041","34.00","121.00","0.99092","3.06","0.46","10.50","6"
"6.50","0.29","0.31","1.70","0.035","24.00","79.00","0.99053","3.27","0.69","11.40","7"
"6.80","0.30","0.22","6.20","0.06","41.00","190.00","0.99858","3.18","0.51","9.20","5"
"7.90","0.51","0.36","6.20","0.051","30.00","173.00","0.9984","3.09","0.53","9.70","5"
"7.10","0.29","0.28","9.30","0.048","50.00","141.00","0.9949","3.13","0.49","10.30","6"
"6.50","0.35","0.28","12.40","0.051","86.00","213.00","0.9962","3.16","0.51","9.90","6"
"7.40","0.20","0.28","9.10","0.047","29.00","95.00","0.99532","3.16","0.47","9.80","7"
"6.90","0.615","0.42","12.00","0.067","24.00","131.00","0.99727","3.19","0.34","9.30","5"
"6.80","0.32","0.28","4.80","0.034","25.00","100.00","0.99026","3.08","0.47","12.40","7"
"6.30","0.20","0.19","12.30","0.048","54.00","145.00","0.99668","3.16","0.42","9.30","6"
"6.90","0.615","0.42","12.00","0.067","24.00","131.00","0.99727","3.19","0.34","9.30","5"
"8.00","0.23","0.28","2.70","0.048","49.00","165.00","0.9952","3.26","0.72","9.50","6"
"6.70","0.27","0.33","3.60","0.034","9.00","45.00","0.99144","3.08","0.40","10.50","6"
"6.70","0.27","0.33","3.60","0.034","9.00","45.00","0.99144","3.08","0.40","10.50","6"
"7.00","0.34","0.30","1.80","0.045","44.00","142.00","0.9914","2.99","0.45","10.80","6"
"7.30","0.26","0.33","11.80","0.057","48.00","127.00","0.99693","3.10","0.55","10.00","6"
"7.30","0.26","0.33","11.80","0.057","48.00","127.00","0.99693","3.10","0.55","10.00","6"
"5.80","0.17","0.34","1.80","0.045","96.00","170.00","0.99035","3.38","0.90","11.80","8"
"7.10","0.43","0.30","6.60","0.025","15.00","138.00","0.99126","3.18","0.46","12.60","6"
"5.90","0.17","0.28","0.70","0.027","5.00","28.00","0.98985","3.13","0.32","10.60","5"
"6.60","0.34","0.18","6.40","0.082","47.00","240.00","0.9971","3.42","0.48","9.20","5"
"8.60","0.33","0.34","11.80","0.059","42.00","240.00","0.99882","3.17","0.52","10.00","6"
"5.80","0.13","0.26","5.10","0.039","19.00","103.00","0.99478","3.36","0.47","9.30","6"
"7.30","0.32","0.35","1.40","0.05","8.00","163.00","0.99244","3.24","0.42","10.70","5"
"6.40","0.27","0.29","10.80","0.028","17.00","118.00","0.99356","3.18","0.37","11.20","6"
"7.90","0.16","0.30","7.40","0.05","58.00","152.00","0.99612","3.12","0.37","9.50","6"
"7.70","0.30","0.34","1.20","0.048","4.00","119.00","0.99084","3.18","0.34","12.10","6"
"7.30","0.32","0.35","1.40","0.05","8.00","163.00","0.99244","3.24","0.42","10.70","5"
"6.30","0.20","0.24","1.70","0.052","36.00","135.00","0.99374","3.80","0.66","10.80","6"
"6.20","0.29","0.32","3.60","0.026","39.00","138.00","0.9892","3.31","0.37","13.10","7"
"7.60","0.39","0.32","3.60","0.035","22.00","93.00","0.99144","3.08","0.60","12.50","7"
"7.00","0.36","0.32","10.05","0.045","37.00","131.00","0.99352","3.09","0.33","11.70","8"
"7.00","0.36","0.32","10.50","0.045","35.00","135.00","0.9935","3.09","0.33","11.60","8"
"7.60","0.20","0.36","1.90","0.043","24.00","111.00","0.99237","3.29","0.54","11.30","6"
"7.60","0.39","0.32","3.60","0.035","22.00","93.00","0.99144","3.08","0.60","12.50","7"
"6.70","0.20","0.37","1.65","0.025","42.00","103.00","0.99022","3.11","0.45","11.40","5"
"6.20","0.235","0.34","1.90","0.036","4.00","117.00","0.99032","3.40","0.44","12.20","5"
"7.80","0.965","0.60","65.80","0.074","8.00","160.00","1.03898","3.39","0.69","11.70","6"
"7.10","0.20","0.31","7.40","0.053","32.00","211.00","0.99587","3.31","0.59","10.40","6"
"6.40","0.24","0.25","20.20","0.083","35.00","157.00","0.99976","3.17","0.50","9.10","5"
"6.40","0.24","0.25","20.20","0.083","35.00","157.00","0.99976","3.17","0.50","9.10","5"
"6.90","0.40","0.42","6.20","0.066","41.00","176.00","0.99552","3.12","0.54","9.40","5"
"6.90","0.40","0.43","6.20","0.065","42.00","178.00","0.99552","3.11","0.53","9.40","5"
"7.10","0.20","0.31","6.85","0.053","32.00","211.00","0.99587","3.31","0.59","10.40","6"
"6.80","0.26","0.44","8.20","0.046","52.00","183.00","0.99584","3.20","0.51","9.40","5"
"6.50","0.37","0.30","2.20","0.033","39.00","107.00","0.98894","3.22","0.53","13.50","7"
"6.80","0.35","0.53","10.10","0.053","37.00","151.00","0.9963","3.07","0.40","9.40","5"
"6.80","0.35","0.53","10.10","0.053","37.00","151.00","0.9963","3.07","0.40","9.40","5"
"6.90","0.31","0.32","1.60","0.036","34.00","114.00","0.99068","3.19","0.45","11.40","7"
"6.60","0.25","0.51","8.00","0.047","61.00","189.00","0.99604","3.22","0.49","9.20","5"
"6.80","0.26","0.44","8.20","0.046","52.00","183.00","0.99584","3.20","0.51","9.40","5"
"5.60","0.15","0.31","5.30","0.038","8.00","79.00","0.9923","3.30","0.39","10.50","6"
"6.40","0.22","0.32","7.20","0.028","15.00","83.00","0.993","3.13","0.55","10.90","8"
"7.30","0.20","0.26","1.60","0.04","36.00","123.00","0.99238","3.34","0.44","10.80","6"
"7.50","0.17","0.71","11.80","0.038","52.00","148.00","0.99801","3.03","0.46","8.90","5"
"7.50","0.18","0.72","9.60","0.039","53.00","151.00","0.99802","3.03","0.46","8.90","5"
"7.00","0.27","0.48","6.10","0.042","60.00","184.00","0.99566","3.20","0.50","9.40","6"
"5.80","0.32","0.31","2.70","0.049","25.00","153.00","0.99067","3.44","0.73","12.20","7"
"6.70","0.16","0.34","1.60","0.026","27.00","109.00","0.9934","3.34","0.58","10.10","6"
"5.80","0.32","0.31","2.70","0.049","25.00","153.00","0.99067","3.44","0.73","12.20","7"
"6.60","0.36","0.24","0.90","0.038","15.00","72.00","0.99066","3.23","0.39","11.00","5"
"7.20","0.17","0.41","1.60","0.052","24.00","126.00","0.99228","3.19","0.49","10.80","5"
"6.70","0.19","0.39","1.00","0.032","14.00","71.00","0.98912","3.31","0.38","13.00","7"
"6.00","0.21","0.34","2.00","0.042","63.00","123.00","0.99052","3.44","0.42","11.40","6"
"6.60","0.40","0.46","6.20","0.056","42.00","241.00","0.9968","3.50","0.60","9.90","5"
"6.50","0.20","0.24","9.20","0.044","25.00","150.00","0.99502","3.22","0.44","10.50","5"
"7.20","0.26","0.40","6.30","0.047","52.00","172.00","0.99573","3.18","0.53","9.50","6"
"6.30","0.25","0.22","3.30","0.048","41.00","161.00","0.99256","3.16","0.50","10.50","6"
"7.10","0.26","0.32","16.20","0.044","31.00","170.00","0.99644","3.17","0.37","11.20","5"
"6.60","0.22","0.34","11.60","0.05","59.00","140.00","0.99526","3.22","0.40","10.80","5"
"6.60","0.45","0.43","7.20","0.064","31.00","186.00","0.9954","3.12","0.44","9.40","5"
"6.60","0.17","0.30","1.10","0.031","13.00","73.00","0.99095","3.17","0.58","11.00","6"
"6.30","0.25","0.22","3.30","0.048","41.00","161.00","0.99256","3.16","0.50","10.50","6"
"6.50","0.22","0.45","8.00","0.053","52.00","196.00","0.9959","3.23","0.48","9.10","6"
"6.50","0.37","0.33","3.50","0.036","23.00","92.00","0.99136","3.18","0.38","11.20","6"
"5.90","0.20","0.40","1.30","0.047","23.00","92.00","0.99232","3.20","0.45","10.00","6"
"8.00","0.22","0.31","5.60","0.049","24.00","97.00","0.993","3.10","0.42","10.90","5"
"6.50","0.22","0.29","7.40","0.028","16.00","87.00","0.99311","3.15","0.56","10.90","7"
"5.80","0.20","0.34","1.00","0.035","40.00","86.00","0.98993","3.50","0.42","11.70","5"
"7.70","0.43","0.37","10.00","0.169","22.00","210.00","0.99776","3.02","0.64","9.50","5"
"7.30","0.23","0.34","9.30","0.052","19.00","86.00","0.99574","3.04","0.56","10.00","5"
"5.30","0.16","0.39","1.00","0.028","40.00","101.00","0.99156","3.57","0.59","10.60","6"
"6.40","0.21","0.28","5.90","0.047","29.00","101.00","0.99278","3.15","0.40","11.00","6"
"5.60","0.18","0.58","1.25","0.034","29.00","129.00","0.98984","3.51","0.60","12.00","7"
"6.60","0.29","0.31","3.90","0.027","39.00","96.00","0.99035","3.24","0.60","12.60","8"
"7.30","0.21","0.33","1.00","0.037","66.00","144.00","0.9923","3.11","0.52","10.20","6"
"6.40","0.21","0.28","5.90","0.047","29.00","101.00","0.99278","3.15","0.40","11.00","6"
"5.10","0.11","0.32","1.60","0.028","12.00","90.00","0.99008","3.57","0.52","12.20","6"
"5.30","0.16","0.39","1.00","0.028","40.00","101.00","0.99156","3.57","0.59","10.60","6"
"5.60","0.19","0.46","1.10","0.032","33.00","115.00","0.9909","3.36","0.50","10.40","6"
"5.60","0.18","0.58","1.25","0.034","29.00","129.00","0.98984","3.51","0.60","12.00","7"
"6.20","0.23","0.23","1.20","0.018","18.00","128.00","0.99178","3.05","0.28","10.60","5"
"6.70","0.48","0.32","1.40","0.021","22.00","121.00","0.9889","3.15","0.53","12.70","7"
"6.70","0.15","0.38","1.70","0.037","20.00","84.00","0.99046","3.09","0.53","11.40","6"
"5.80","0.21","0.32","1.60","0.045","38.00","95.00","0.98946","3.23","0.94","12.40","8"
"5.40","0.23","0.36","1.50","0.03","74.00","121.00","0.98976","3.24","0.99","12.10","7"
"6.70","0.15","0.38","1.70","0.037","20.00","84.00","0.99046","3.09","0.53","11.40","6"
"6.40","0.22","0.31","13.90","0.04","57.00","135.00","0.99672","3.21","0.38","10.70","5"
"6.50","0.15","0.55","5.90","0.045","75.00","162.00","0.99482","2.97","0.40","9.30","5"
"5.70","0.37","0.30","1.10","0.029","24.00","88.00","0.98883","3.18","0.39","11.70","6"
"7.90","0.25","0.35","6.70","0.039","22.00","64.00","0.99362","2.93","0.49","10.70","5"
"7.00","0.24","0.30","6.70","0.039","37.00","125.00","0.99436","3.20","0.39","9.90","5"
"7.00","0.28","0.32","7.75","0.032","30.00","114.00","0.99158","3.12","0.64","12.80","7"
"6.90","0.40","0.30","10.60","0.033","24.00","87.00","0.99265","3.15","0.45","12.80","6"
"6.40","0.20","0.28","2.50","0.032","24.00","84.00","0.99168","3.31","0.55","11.50","5"
"8.50","0.22","0.34","0.70","0.04","5.00","25.00","0.9918","3.04","0.37","10.50","4"
"5.20","0.285","0.29","5.15","0.035","64.00","138.00","0.9895","3.19","0.34","12.40","8"
"6.70","0.42","0.46","9.70","0.054","67.00","234.00","0.99848","3.23","0.50","9.00","5"
"6.40","0.125","0.36","1.40","0.044","22.00","68.00","0.99014","3.15","0.50","11.70","7"
"6.40","0.44","0.26","2.00","0.054","20.00","180.00","0.9952","3.58","0.57","10.00","5"
"7.00","0.31","0.39","7.50","0.055","42.00","218.00","0.99652","3.37","0.54","10.30","5"
"6.50","0.22","0.32","2.20","0.028","36.00","92.00","0.99076","3.27","0.59","11.90","7"
"6.20","0.36","0.14","8.90","0.036","38.00","155.00","0.99622","3.27","0.50","9.40","5"
"5.70","0.21","0.25","1.10","0.035","26.00","81.00","0.9902","3.31","0.52","11.40","6"
"6.40","0.25","0.32","0.90","0.034","40.00","114.00","0.99114","3.31","0.58","10.80","7"
"7.60","0.31","0.26","1.70","0.073","40.00","157.00","0.9938","3.10","0.46","9.80","5"
"6.60","0.26","0.46","6.90","0.047","59.00","183.00","0.99594","3.20","0.45","9.30","5"
"5.70","0.21","0.25","1.10","0.035","26.00","81.00","0.9902","3.31","0.52","11.40","6"
"6.20","0.20","0.31","1.00","0.031","22.00","73.00","0.99035","3.24","0.52","11.30","6"
"6.20","0.18","0.30","1.00","0.031","23.00","73.00","0.99032","3.23","0.52","11.30","6"
"6.20","0.36","0.14","8.90","0.036","38.00","155.00","0.99622","3.27","0.50","9.40","5"
"6.50","0.22","0.32","2.20","0.028","36.00","92.00","0.99076","3.27","0.59","11.90","7"
"7.70","0.18","0.30","1.20","0.046","49.00","199.00","0.99413","3.03","0.38","9.30","5"
"6.90","0.14","0.38","1.00","0.041","22.00","81.00","0.99043","3.03","0.54","11.40","6"
"6.90","0.14","0.38","1.00","0.041","22.00","81.00","0.99043","3.03","0.54","11.40","6"
"6.40","0.16","0.32","8.75","0.038","38.00","118.00","0.99449","3.19","0.41","10.70","5"
"6.70","0.39","0.31","2.70","0.054","27.00","202.00","0.9948","3.46","0.57","10.50","6"
"6.50","0.44","0.47","5.45","0.014","44.00","137.00","0.98984","3.13","0.32","13.00","8"
"6.60","0.22","0.29","14.40","0.046","39.00","118.00","0.99834","3.05","0.50","9.10","6"
"5.20","0.155","0.33","1.60","0.028","13.00","59.00","0.98975","3.30","0.84","11.90","8"
"7.00","0.31","0.31","9.10","0.036","45.00","140.00","0.99216","2.98","0.31","12.00","7"
"7.00","0.31","0.31","9.10","0.036","45.00","140.00","0.99216","2.98","0.31","12.00","7"
"6.60","0.22","0.29","14.40","0.046","39.00","118.00","0.99834","3.05","0.50","9.10","6"
"5.20","0.155","0.33","1.60","0.028","13.00","59.00","0.98975","3.30","0.84","11.90","8"
"6.40","0.25","0.32","11.30","0.038","69.00","192.00","0.99573","3.14","0.50","10.20","6"
"5.30","0.21","0.29","0.70","0.028","11.00","66.00","0.99215","3.30","0.40","9.80","5"
"7.10","0.27","0.28","1.25","0.023","3.00","89.00","0.98993","2.95","0.30","11.40","4"
"7.70","0.25","0.30","7.80","0.038","67.00","196.00","0.99555","3.10","0.50","10.10","5"
"7.00","0.12","0.29","10.30","0.039","41.00","98.00","0.99564","3.19","0.38","9.80","8"
"7.00","0.12","0.29","10.30","0.039","41.00","98.00","0.99564","3.19","0.38","9.80","8"
"7.10","0.29","0.34","7.80","0.036","49.00","128.00","0.99397","3.21","0.40","10.70","6"
"7.20","0.30","0.30","8.70","0.022","14.00","111.00","0.99576","3.11","0.61","10.60","5"
"6.80","0.26","0.46","8.30","0.037","49.00","173.00","0.99601","3.17","0.47","9.30","5"
"7.00","0.12","0.29","10.30","0.039","41.00","98.00","0.99564","3.19","0.38","9.80","8"
"7.10","0.29","0.34","7.80","0.036","49.00","128.00","0.99397","3.21","0.40","10.70","6"
"4.90","0.33","0.31","1.20","0.016","39.00","150.00","0.98713","3.33","0.59","14.00","8"
"5.10","0.29","0.28","8.30","0.026","27.00","107.00","0.99308","3.36","0.37","11.00","6"
"5.10","0.29","0.28","8.30","0.026","27.00","107.00","0.99308","3.36","0.37","11.00","6"
"6.00","0.28","0.52","5.00","0.078","30.00","139.00","0.99494","3.10","0.36","9.00","6"
"7.20","0.20","0.22","1.60","0.044","17.00","101.00","0.99471","3.37","0.53","10.00","5"
"6.10","0.27","0.25","1.80","0.041","9.00","109.00","0.9929","3.08","0.54","9.00","5"
"6.00","0.28","0.25","1.80","0.042","8.00","108.00","0.9929","3.08","0.55","9.00","5"
"6.40","0.29","0.30","2.90","0.036","25.00","79.00","0.99037","3.29","0.60","12.40","7"
"6.40","0.12","0.30","1.10","0.031","37.00","94.00","0.98986","3.01","0.56","11.70","6"
"7.20","0.20","0.22","1.60","0.044","17.00","101.00","0.99471","3.37","0.53","10.00","5"
"7.30","0.40","0.26","5.45","0.016","26.00","90.00","0.98951","2.84","0.54","13.20","7"
"7.70","0.11","0.34","14.05","0.04","41.00","114.00","0.99634","3.07","0.59","11.00","7"
"5.80","0.19","0.24","1.30","0.044","38.00","128.00","0.99362","3.77","0.60","10.60","5"
"6.60","0.23","0.30","14.90","0.051","33.00","118.00","0.99835","3.04","0.54","9.00","6"
"8.40","0.31","0.31","0.95","0.021","52.00","148.00","0.99038","2.93","0.32","11.50","5"
"8.40","0.31","0.31","0.95","0.021","52.00","148.00","0.99038","2.93","0.32","11.50","5"
"7.30","0.26","0.24","1.70","0.05","10.00","112.00","0.99286","3.11","0.43","9.90","5"
"6.60","0.23","0.30","14.90","0.051","33.00","118.00","0.99835","3.04","0.54","9.00","6"
"6.60","0.23","0.20","11.40","0.044","45.00","131.00","0.99604","2.96","0.51","9.70","6"
"6.60","0.23","0.20","11.40","0.044","45.00","131.00","0.99604","2.96","0.51","9.70","6"
"6.70","0.36","0.26","7.90","0.034","39.00","123.00","0.99119","2.99","0.30","12.20","7"
"6.10","0.38","0.42","5.00","0.016","31.00","113.00","0.99007","3.15","0.31","12.40","7"
"8.50","0.23","0.28","11.10","0.033","30.00","97.00","0.99507","3.03","0.39","10.50","7"
"7.00","0.20","0.31","8.00","0.05","29.00","213.00","0.99596","3.28","0.57","10.40","6"
"6.90","0.30","0.30","10.55","0.037","4.00","28.00","0.99184","3.07","0.32","12.70","6"
"6.70","0.18","0.28","10.20","0.039","29.00","115.00","0.99469","3.11","0.45","10.90","7"
"6.70","0.18","0.28","10.20","0.039","29.00","115.00","0.99469","3.11","0.45","10.90","7"
"6.80","0.18","0.28","9.80","0.039","29.00","113.00","0.99406","3.11","0.45","10.90","7"
"6.80","0.18","0.28","9.80","0.039","29.00","113.00","0.99406","3.11","0.45","10.90","7"
"6.60","0.28","0.34","0.80","0.037","42.00","119.00","0.9888","3.03","0.37","12.50","6"
"6.90","0.25","0.33","1.20","0.035","35.00","158.00","0.99082","3.02","0.58","11.30","6"
